證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),外資總投資股率%,投信持股率%,自營持股率%
2330 台積電,3/18/2014,97.51,97.94,96.66,97.51,"37,517","13,655",83,55,77.06,1.09,0
2330 台積電,3/19/2014,97.51,97.94,96.66,97.51,"35,237","12,860",-501,656,77.11,1.08,0
2330 台積電,3/20/2014,96.24,96.66,95.38,95.38,"46,512","2,128",465,-135,77.12,1.09,0
2330 台積電,3/21/2014,97.09,97.09,95.38,95.81,"60,438","25,287",83,"-1,005",77.23,1.09,0
2330 台積電,3/24/2014,94.96,95.81,94.96,95.81,"29,607","12,073",36,-521,77.28,1.09,0
2330 台積電,3/25/2014,94.96,96.66,94.96,96.66,"38,070","5,481",-463,"1,288",77.3,1.08,0
2330 台積電,3/26/2014,98.37,98.79,97.51,98.37,"45,234","14,822",248,-426,77.35,1.09,0
2330 台積電,3/27/2014,97.51,98.79,97.09,98.79,"31,399","13,527",371,45,77.41,1.09,0
2330 台積電,3/28/2014,98.79,100.07,98.37,100.07,"43,794","25,892",-436,"-1,298",77.5,1.09,0
2330 台積電,3/31/2014,100.49,100.92,99.22,100.92,"47,146","22,918",9,-472,77.6,0.97,0
2330 台積電,4/1/2014,101.35,101.77,100.92,101.77,"40,636","22,485",85,-347,77.69,0.97,0
2330 台積電,4/2/2014,102.62,103.05,101.35,102.2,"43,684","19,178",867,-830,77.78,0.98,0
2330 台積電,4/3/2014,100.92,101.35,100.07,100.92,"37,000","4,569",-856,191,77.82,0.97,0
2330 台積電,4/7/2014,100.07,100.49,99.22,100.07,"45,254","6,857",-234,383,77.84,0.97,0
2330 台積電,4/8/2014,99.64,101.77,99.64,101.35,"43,894","5,284",-455,193,77.84,0.97,0
2330 台積電,4/9/2014,101.77,102.2,101.35,101.35,"29,648","5,194",11,-515,77.86,0.97,0
2330 台積電,4/10/2014,101.35,101.77,100.92,101.77,"27,215",-893,-295,290,77.85,0.97,0
2330 台積電,4/11/2014,100.92,102.2,100.49,102.2,"34,847",-773,993,273,77.86,0.97,0
2330 台積電,4/14/2014,102.2,103.05,102.2,102.62,"31,053","4,705","1,115",-36,77.88,0.98,0
2330 台積電,4/15/2014,103.48,104.33,103.05,104.33,"29,397","-2,953",-477,463,77.86,0.98,0
2330 台積電,4/16/2014,103.48,104.33,103.05,103.05,"51,075","-9,096",-530,"-1,248",77.82,0.97,0
2330 台積電,4/17/2014,102.62,103.48,101.35,102.2,"36,418","-18,121",106,826,77.75,0.97,0
2330 台積電,4/18/2014,104.33,104.75,103.05,104.75,"32,921","10,189",-467,"-3,159",77.79,0.97,0
2330 台積電,4/21/2014,103.9,103.9,103.05,103.48,"24,162","-5,279",-761,-83,77.77,0.97,0
2330 台積電,4/22/2014,103.05,104.33,102.62,103.48,"27,034","-4,969",-401,162,77.76,0.97,0
2330 台積電,4/23/2014,104.75,104.75,102.62,103.05,"34,358","-2,902",-651,-440,77.75,0.97,0
2330 台積電,4/24/2014,103.05,103.05,102.2,103.05,"25,524",14,"-1,006",15,77.75,0.96,0
2330 台積電,4/25/2014,103.05,103.05,100.49,100.92,"49,438","3,883",-258,-555,77.78,0.96,0
2330 台積電,4/28/2014,100.92,102.2,100.07,101.35,"28,068","3,202",-683,-100,77.79,0.96,0
2330 台積電,4/29/2014,102.62,103.05,101.35,102.62,"21,811","2,420",97,"-1,064",77.81,0.96,0
2330 台積電,4/30/2014,102.2,102.62,99.64,100.92,"44,124","-16,792",-81,-518,77.74,0.96,0
2330 台積電,5/2/2014,101.35,101.77,99.64,100.49,"45,030","-12,780",-233,811,77.69,0.96,0
2330 台積電,5/5/2014,100.07,100.49,98.79,99.64,"28,887","-12,015",-309,349,77.65,0.96,0
2330 台積電,5/6/2014,99.64,101.35,99.22,100.49,"27,525","-14,366",-138,888,77.59,0.96,0
2330 台積電,5/7/2014,100.49,101.35,100.07,100.92,"33,276","-6,754",273,89,77.56,0.96,0
2330 台積電,5/8/2014,101.77,102.2,101.35,101.77,"30,096","-1,117",236,-264,77.56,0.96,0
2330 台積電,5/9/2014,102.2,102.2,101.35,102.2,"23,287",-637,29,-942,77.56,0.96,0
2330 台積電,5/12/2014,101.77,102.2,100.07,100.92,"37,048",-438,67,103,77.56,0.96,0
2330 台積電,5/13/2014,102.2,103.05,101.77,102.62,"24,046","14,278",207,-413,77.62,0.96,0
2330 台積電,5/14/2014,103.05,103.9,102.62,103.9,"32,903","18,182",165,-176,77.69,0.96,0
2330 台積電,5/15/2014,103.05,103.9,102.62,103.9,"16,813","-2,818",34,338,77.68,0.96,0
2330 台積電,5/16/2014,103.9,104.75,103.05,103.9,"28,679","9,001",-113,"-4,656",77.71,0.96,0
2330 台積電,5/19/2014,103.9,104.33,103.05,103.05,"20,829","2,711",327,58,77.72,0.96,0
2330 台積電,5/20/2014,103.9,103.9,103.05,103.05,"25,402",40,-8,-162,77.77,0.96,0
2330 台積電,5/21/2014,103.9,103.9,102.62,102.62,"24,218",152,-85,-169,77.77,0.96,0
2330 台積電,5/22/2014,103.48,103.9,103.05,103.9,"26,336","2,736",-300,653,77.78,0.96,0
2330 台積電,5/23/2014,103.05,104.33,103.05,103.9,"31,778","-2,912",-1,762,77.77,0.96,0
2330 台積電,5/26/2014,104.75,105.18,103.9,104.75,"19,854","2,614",-546,-120,77.78,0.96,0
2330 台積電,5/27/2014,104.33,105.6,104.33,105.18,"18,301","-4,667",-413,-51,77.76,0.95,0
2330 台積電,5/28/2014,105.6,105.6,104.33,105.6,"37,799","9,736",-850,304,77.8,0.95,0
2330 台積電,5/29/2014,105.18,105.6,103.48,103.9,"43,079","10,308",-263,"1,122",77.84,0.95,0
2330 台積電,5/30/2014,103.9,104.33,101.77,101.77,"69,113","-11,234","-1,306",681,77.79,0.95,0
2330 台積電,6/3/2014,102.2,104.33,102.2,104.33,"40,522","9,186","-2,078",-37,77.83,0.94,0
2330 台積電,6/4/2014,105.18,105.6,104.75,105.18,"33,486","20,150",-287,-981,77.91,0.94,0
2330 台積電,6/5/2014,104.75,105.18,103.48,104.75,"19,558","-3,286",-674,-633,77.89,0.93,0
2330 台積電,6/6/2014,105.18,105.18,103.9,104.33,"19,282","-2,346",-563,-305,77.89,0.93,0
2330 台積電,6/9/2014,104.33,105.18,104.33,104.75,"19,730","-1,376",-589,292,77.88,0.93,0
2330 台積電,6/10/2014,104.75,106.03,104.33,106.03,"26,661","7,199",-734,30,77.9,0.93,0
2330 台積電,6/11/2014,105.6,106.46,105.18,106.46,"27,990","8,927","-1,296","-1,064",77.94,0.92,0
2330 台積電,6/12/2014,105.6,105.6,104.75,105.18,"22,300","-1,358","-2,752",-141,77.93,0.91,0
2330 台積電,6/13/2014,104.75,105.18,104.33,104.75,"17,197","-2,369",-662,-67,77.92,0.91,0
2330 台積電,6/16/2014,104.33,105.6,104.33,105.6,"13,737","1,488",-908,-29,77.87,0.9,0
2330 台積電,6/17/2014,105.6,106.46,104.75,106.46,"20,568","6,649",-431,"1,272",77.69,0.9,0
2330 台積電,6/18/2014,106.46,107.73,105.6,106.88,"38,103","15,055",-415,"-1,979",77.7,0.9,0
2330 台積電,6/19/2014,106.03,107.31,106.03,107.31,"25,211",678,-66,386,77.63,0.9,0
2330 台積電,6/20/2014,107.73,108.16,105.6,106.03,"31,589",-739,"-1,026",637,77.53,0.9,0
2330 台積電,6/23/2014,106.46,106.88,104.75,104.75,"25,147","-1,248",-260,588,77.5,0.9,0
2330 台積電,6/24/2014,104.75,105.18,103.9,104.75,"36,234","-1,172",-322,"3,246",77.41,0.89,0
2330 台積電,6/25/2014,104.75,106.03,104.75,105.18,"31,028","5,143",274,"2,787",77.43,0.9,0
2330 台積電,6/26/2014,106.03,106.46,105.18,106.03,"33,938","4,192","1,323",670,77.45,0.9,0
2330 台積電,6/27/2014,106.46,107.73,105.6,106.88,"44,450","9,595",213,66,77.46,0.9,0
2330 台積電,6/30/2014,107.31,108.16,106.46,107.73,"38,191","1,970",321,71,77.47,1.39,0.04
2330 台積電,7/1/2014,107.73,109.44,107.31,109.01,"33,022","-4,819",149,547,77.45,1.4,0.05
2330 台積電,7/2/2014,110.29,112.84,109.86,112.84,"51,623","11,927",-269,"-1,661",77.5,1.39,0.04
2330 台積電,7/3/2014,111.99,114.97,111.14,114.55,"41,188","-11,691",461,-102,77.32,1.4,0.04
2330 台積電,7/4/2014,113.7,115.82,112.42,114.97,"44,516","-18,900",-177,66,77.25,1.4,0.04
2330 台積電,7/7/2014,114.55,115.82,112.84,115.82,"32,207","-3,887",21,"-1,702",77.23,1.4,0.03
2330 台積電,7/8/2014,115.4,115.82,114.12,114.55,"36,299","-7,842",-123,"-2,111",77.19,1.39,0.02
2330 台積電,7/9/2014,113.7,114.97,113.7,114.12,"39,336","-15,946",26,89,77.13,1.39,0.03
2330 台積電,7/10/2014,114.55,115.82,114.55,114.55,"51,132","-26,788",-8,"3,080",77.02,1.39,0.04
2330 台積電,7/11/2014,115.82,117.53,115.4,116.25,"43,513","2,114",-260,"1,754",77.03,1.39,0.04
2330 台積電,7/14/2014,117.12,117.12,115.38,115.38,"46,818","-14,173",-390,"-2,340",76.97,1.39,0.03
2330 台積電,7/15/2014,115.81,116.69,115.38,115.81,"37,976","-3,148",-353,930,76.96,1.39,0.04
2330 台積電,7/16/2014,115.81,116.25,113.2,113.64,"42,072","-12,078",22,"1,529",76.91,1.39,0.04
2330 台積電,7/17/2014,108.85,109.28,107.11,108.41,"138,665","-70,187",-64,"2,686",76.78,1.39,0.05
2330 台積電,7/18/2014,105.8,107.98,105.8,107.54,"97,366","-34,909",640,"3,360",76.64,1.39,0.07
2330 台積電,7/21/2014,107.98,108.41,106.67,107.54,"58,994","-24,761",203,"1,064",76.54,1.39,0.07
2330 台積電,7/22/2014,107.54,108.85,106.67,108.41,"53,307","-14,461",-575,354,76.48,1.39,0.07
2330 台積電,7/24/2014,108.41,108.85,107.98,108.85,"66,041","-15,957",394,365,76.43,1.39,0.07
2330 台積電,7/25/2014,108.41,108.85,106.67,107.11,"31,609","-15,050",319,-496,76.37,1.39,0.07
2330 台積電,7/28/2014,106.24,106.67,105.36,105.8,"43,514","-13,292","1,022",298,76.34,1.4,0.07
2330 台積電,7/29/2014,106.67,107.98,106.24,107.98,"40,749","9,060",87,-277,76.38,1.4,0.07
2330 台積電,7/30/2014,107.54,108.85,107.11,108.41,"32,428",-288,393,264,76.4,1.4,0.07
2330 台積電,7/31/2014,107.98,107.98,105.36,105.36,"44,806","-22,678",602,"1,116",76.31,1.4,0.08
2330 台積電,8/1/2014,104.49,105.36,104.06,104.49,"61,873","-20,519",-291,771,76.28,1.4,0.08
2330 台積電,8/4/2014,104.49,107.54,104.49,107.54,"39,730","-2,181",228,"1,297",76.28,1.4,0.09
2330 台積電,8/5/2014,106.67,106.67,104.06,104.06,"61,536","-33,801",235,89,76.14,1.4,0.09
2330 台積電,8/6/2014,103.62,105.8,103.62,104.93,"38,043",-481,-228,-513,76.13,1.4,0.08
2330 台積電,8/7/2014,104.93,105.8,104.06,105.8,"30,079","-4,868",561,247,76.11,1.4,0.09
2330 台積電,8/8/2014,104.93,105.36,104.06,104.93,"35,170","-13,894",618,15,76.1,1.41,0.09
2330 台積電,8/11/2014,104.49,105.36,104.06,104.93,"42,993","-20,356",149,246,76.03,1.41,0.09
2330 台積電,8/12/2014,105.36,106.24,104.93,105.8,"32,278","-10,459",58,"1,099",76.01,1.41,0.09
2330 台積電,8/13/2014,105.36,107.54,104.93,106.67,"39,837","-11,730",349,"1,195",75.99,1.41,0.09
2330 台積電,8/14/2014,107.54,107.98,107.11,107.98,"32,955","-4,694",519,-778,76,1.41,0.09
2330 台積電,8/15/2014,108.41,108.85,107.11,107.98,"19,189",375,151,"-1,050",75.98,1.41,0.09
2330 台積電,8/18/2014,107.98,107.98,106.67,107.11,"14,766","-3,310",497,-168,76.03,1.41,0.09
2330 台積電,8/19/2014,107.98,108.85,107.54,107.98,"31,922","2,225",224,170,76.04,1.41,0.09
2330 台積電,8/20/2014,108.85,109.28,108.41,109.28,"28,975","3,845",563,86,76.04,1.42,0.09
2330 台積電,8/21/2014,109.72,109.72,107.98,108.41,"23,089",-611,"1,089",-567,76.04,1.42,0.09
2330 台積電,8/22/2014,108.41,109.72,107.54,109.28,"42,775","3,480",193,655,76.06,1.42,0.09
2330 台積電,8/25/2014,109.28,109.72,108.85,108.85,"21,107","1,080",108,203,76.07,1.42,0.09
2330 台積電,8/26/2014,108.85,109.28,107.98,108.41,"30,428","-10,627",124,-31,76.04,1.42,0.09
2330 台積電,8/27/2014,109.28,109.72,108.41,109.28,"36,839","-7,557",629,929,76.01,1.43,0.09
2330 台積電,8/28/2014,109.72,109.72,108.41,108.85,"21,759","-6,818",544,-45,76.09,1.43,0.09
2330 台積電,8/29/2014,108.41,108.85,107.98,107.98,"28,358","-4,175",126,-118,76.14,1.43,0.09
2330 台積電,9/1/2014,108.85,111.9,108.85,111.9,"37,523","16,790",805,"1,599",76.2,1.43,0.1
2330 台積電,9/2/2014,111.46,111.46,109.28,109.72,"20,057","-2,615",748,"-1,215",76.19,1.43,0.09
2330 台積電,9/3/2014,110.59,111.46,109.28,111.46,"24,642","4,625",489,"-1,429",76.39,1.44,0.09
2330 台積電,9/4/2014,111.46,111.46,109.72,111.03,"22,110",-779,"3,313",-660,76.38,1.45,0.09
2330 台積電,9/5/2014,111.9,111.9,109.28,110.59,"20,128",377,449,-28,76.39,1.45,0.09
2330 台積電,9/9/2014,111.03,111.03,110.15,110.59,"24,359","-1,163",183,508,76.39,1.45,0.09
2330 台積電,9/10/2014,109.72,109.72,107.98,108.85,"29,718","-13,082",50,-283,76.37,1.45,0.09
2330 台積電,9/11/2014,109.72,109.72,108.85,108.85,"24,328",81,523,-746,76.37,1.45,0.08
2330 台積電,9/12/2014,108.41,108.85,107.11,107.11,"20,299","-6,240",185,"-1,592",76.34,1.45,0.08
2330 台積電,9/15/2014,106.67,107.54,106.24,107.54,"19,643","-4,183",81,-149,76.32,1.45,0.08
2330 台積電,9/16/2014,107.11,107.11,106.24,106.67,"19,248","-12,361",314,225,76.27,1.46,0.08
2330 台積電,9/17/2014,107.54,108.85,107.11,108.41,"24,018","-5,663",134,"3,781",76.22,1.46,0.09
2330 台積電,9/18/2014,108.41,108.85,107.54,108.85,"14,791",-73,-265,-37,76.22,1.45,0.09
2330 台積電,9/19/2014,109.28,109.72,108.85,108.85,"30,781",-259,171,-296,76.21,1.46,0.09
2330 台積電,9/22/2014,107.98,107.98,106.24,106.24,"40,658","-20,861",554,"-1,012",76.13,1.46,0.09
2330 台積電,9/23/2014,107.11,107.54,106.24,106.67,"16,208","-2,001",458,494,76.14,1.46,0.09
2330 台積電,9/24/2014,106.24,107.98,106.24,107.11,"28,552",832,511,202,76.14,1.46,0.09
2330 台積電,9/25/2014,107.11,107.98,105.8,106.24,"23,840","2,377","-1,040",-349,76.19,1.46,0.09
2330 台積電,9/26/2014,105.36,105.8,104.93,105.36,"25,408",-237,347,385,76.21,1.46,0.09
2330 台積電,9/29/2014,106.24,106.24,104.49,104.93,"55,071","-14,103",813,-32,76.2,1.46,0.09
2330 台積電,9/30/2014,104.49,105.36,103.62,104.49,"52,027","-8,354",581,-177,76.15,0.95,0.09
2330 台積電,10/1/2014,104.49,106.24,104.49,105.8,"42,581","-10,246","1,613","1,446",76.11,0.95,0.09
2330 台積電,10/2/2014,105.36,106.67,104.93,105.36,"30,795","-2,166",745,"1,158",76.11,0.96,0.1
2330 台積電,10/3/2014,106.67,108.85,106.24,108.41,"52,042","12,582","1,918","-2,447",76.15,0.96,0.09
2330 台積電,10/6/2014,108.85,109.72,107.98,109.72,"39,292","9,670",-202,-404,76.22,0.96,0.09
2330 台積電,10/7/2014,108.85,109.28,107.54,108.85,"40,188","6,358",22,"-2,365",76.25,0.96,0.08
2330 台積電,10/8/2014,107.54,108.85,106.67,106.67,"30,938","-12,036","1,299",699,76.2,0.97,0.08
2330 台積電,10/9/2014,107.98,108.85,107.54,108.85,"37,115","-3,875",575,-323,76.19,0.97,0.08
2330 台積電,10/13/2014,103.62,105.8,102.75,104.93,"77,985","-22,750","1,069",-12,76.13,0.97,0.08
2330 台積電,10/14/2014,104.49,105.8,104.06,105.36,"31,887","-8,817",753,142,76.11,0.98,0.08
2330 台積電,10/15/2014,105.8,107.11,105.36,105.8,"50,496",-396,"1,284","-1,788",76.1,0.98,0.07
2330 台積電,10/16/2014,105.8,107.98,104.49,105.8,"46,431","-3,495","1,035",338,76.06,0.99,0.08
2330 台積電,10/17/2014,108.85,109.28,107.54,107.54,"92,077","20,643","1,787","-2,796",76.13,0.99,0.06
2330 台積電,10/20/2014,108.85,109.72,108.41,109.72,"38,619","11,553",215,-139,76.18,0.99,0.06
2330 台積電,10/21/2014,109.72,109.72,108.41,108.85,"25,647",-300,609,-101,76.17,1,0.06
2330 台積電,10/22/2014,111.03,112.33,111.03,112.33,"65,855","46,080",447,-853,76.35,1,0.06
2330 台積電,10/23/2014,111.46,111.9,111.03,111.03,"28,085","4,053",279,-421,76.36,1,0.06
2330 台積電,10/24/2014,110.59,111.03,108.85,109.28,"42,161","-6,807",104,720,76.33,1,0.06
2330 台積電,10/27/2014,110.15,111.46,110.15,111.46,"25,145","8,989",304,-462,76.36,1,0.06
2330 台積電,10/28/2014,112.33,112.77,111.03,111.46,"35,018","18,168",105,"-1,554",76.43,1,0.05
2330 台積電,10/29/2014,112.33,112.77,111.46,112.33,"34,860","15,983",178,575,76.48,1,0.06
2330 台積電,10/30/2014,111.9,112.33,110.59,111.9,"35,723","12,011","1,013",702,76.53,1.01,0.06
2330 台積電,10/31/2014,111.46,113.64,111.03,113.64,"42,413","14,884",-215,-16,76.58,1.01,0.06
2330 台積電,11/3/2014,114.94,115.38,113.64,114.07,"45,307","24,683",19,-827,76.68,1.01,0.06
2330 台積電,11/4/2014,114.94,114.94,114.07,114.94,"32,566","18,289",154,"-1,101",76.75,1.01,0.05
2330 台積電,11/5/2014,114.51,114.94,114.07,114.94,"22,638","11,270",-84,49,76.79,1.01,0.05
2330 台積電,11/6/2014,115.38,115.38,114.51,114.94,"28,559","15,208",396,-232,76.85,1.01,0.05
2330 台積電,11/7/2014,114.51,114.51,113.64,114.07,"17,385","4,295",-101,636,76.87,1.01,0.05
2330 台積電,11/10/2014,115.38,117.12,114.94,117.12,"43,174","28,862",778,"-1,252",76.98,1.01,0.05
2330 台積電,11/11/2014,117.56,117.56,115.81,116.69,"20,484","6,675",199,"-1,193",77.01,1.01,0.04
2330 台積電,11/12/2014,117.12,117.12,114.51,114.94,"27,434","1,627",-401,210,77.01,1.01,0.04
2330 台積電,11/13/2014,116.25,117.12,115.38,116.69,"25,055","13,383",-85,-411,77.05,1.01,0.04
2330 台積電,11/14/2014,116.69,117.56,116.25,117.56,"24,361","10,930",203,71,77.09,1.01,0.04
2330 台積電,11/17/2014,117.56,117.99,115.38,115.81,"24,772",246,-437,-401,77.09,1.01,0.04
2330 台積電,11/18/2014,116.69,117.12,114.07,114.51,"43,227",591,-53,-260,77.09,1.01,0.04
2330 台積電,11/19/2014,115.81,118.86,115.38,118.43,"71,400","39,681",446,-446,77.28,1.01,0.04
2330 台積電,11/20/2014,119.73,121.04,119.3,121.04,"44,216","23,769",277,-855,77.37,1.01,0.04
2330 台積電,11/21/2014,121.47,121.47,119.73,120.6,"30,621","7,514",-508,-32,77.39,1.01,0.04
2330 台積電,11/24/2014,121.91,122.35,120.17,120.6,"33,408","5,214",-26,265,77.41,1.01,0.04
2330 台積電,11/25/2014,120.6,121.91,120.6,121.04,"42,940","2,516",-25,179,77.4,1.01,0.04
2330 台積電,11/26/2014,120.6,121.04,120.17,121.04,"23,201","3,448",-759,-140,77.42,1.01,0.04
2330 台積電,11/27/2014,121.91,123.65,121.91,121.91,"26,580","9,291",-108,86,77.43,1,0.04
2330 台積電,11/28/2014,121.04,123.22,121.04,123.22,"36,077","10,564",-371,119,77.47,1,0.04
2330 台積電,12/1/2014,121.04,123.65,120.6,121.91,"50,115","-2,711",-417,"1,374",77.46,1,0.04
2330 台積電,12/2/2014,121.47,121.47,119.73,119.73,"54,781","5,173",-567,-945,77.48,1,0.04
2330 台積電,12/3/2014,119.73,121.04,118.86,120.17,"40,184","-7,746","-1,469",730,77.45,0.99,0.04
2330 台積電,12/4/2014,121.04,121.91,120.6,121.04,"28,276","8,099",-122,48,77.45,0.99,0.04
2330 台積電,12/5/2014,120.6,121.47,119.3,119.73,"29,431","-7,439",214,576,77.42,0.99,0.04
2330 台積電,12/8/2014,120.17,120.6,119.3,120.17,"19,854","1,040","-1,255",-461,77.41,0.99,0.04
2330 台積電,12/9/2014,120.17,121.04,119.73,120.17,"31,926","7,163",837,-61,77.44,0.99,0.04
2330 台積電,12/10/2014,120.17,121.04,118.43,118.43,"39,845","-15,464",344,-356,77.38,0.99,0.04
2330 台積電,12/11/2014,117.56,118.43,117.12,117.12,"41,669","-7,089",-394,125,77.35,0.99,0.04
2330 台積電,12/12/2014,117.56,118.43,117.12,117.56,"31,504","-10,643",-111,-132,77.31,0.99,0.04
2330 台積電,12/15/2014,117.12,118.86,117.12,118.43,"45,196","11,436",16,-301,77.35,0.99,0.04
2330 台積電,12/16/2014,117.12,117.99,115.81,115.81,"41,273","-20,196",-951,"1,016",77.27,0.99,0.04
2330 台積電,12/17/2014,115.81,115.81,113.2,113.64,"84,670","-37,974",-394,211,77.12,0.99,0.04
2330 台積電,12/18/2014,114.94,115.81,114.07,114.51,"51,896","-21,016",132,"1,080",77.04,0.99,0.05
2330 台積電,12/19/2014,117.12,120.17,116.69,120.17,"44,591","17,125",478,-72,77.11,0.99,0.05
2330 台積電,12/22/2014,119.73,121.91,119.3,120.6,"34,995","12,982",214,-698,77.16,0.99,0.05
2330 台積電,12/23/2014,121.04,121.91,119.3,119.73,"19,157","1,372",-34,-546,77.17,0.99,0.04
2330 台積電,12/24/2014,118.43,120.17,118.43,120.17,"16,722","3,181",-182,-711,77.17,0.99,0.04
2330 台積電,12/25/2014,119.3,120.17,119.3,119.73,"7,392",21,-572,-291,77.17,0.99,0.04
2330 台積電,12/26/2014,120.17,121.04,119.3,121.04,"13,183","7,124",-572,18,77.2,0.98,0.04
2330 台積電,12/27/2014,121.04,121.04,119.73,120.6,"4,823",-17,20,95,77.2,0.98,0.04
2330 台積電,12/29/2014,120.17,122.78,120.17,122.78,"35,075","21,999",-795,-71,77.28,0.98,0.04
2330 台積電,12/30/2014,122.78,123.22,121.04,121.91,"23,590","2,431",6,500,77.29,0.98,0.04
2330 台積電,12/31/2014,121.04,122.78,121.04,122.78,"18,351","5,081",-746,-457,77.31,0.95,0.02
2330 台積電,1/5/2015,122.35,122.35,119.73,121.47,"32,214","3,685",-752,545,77.33,0.94,0.02
2330 台積電,1/6/2015,119.73,119.73,115.81,116.25,"67,649","-37,077","-1,212","3,307",77.18,0.94,0.03
2330 台積電,1/7/2015,116.25,117.56,116.25,116.69,"43,886","1,525","-1,341","1,386",77.19,0.93,0.04
2330 台積電,1/8/2015,118.86,120.17,118.43,120.17,"42,551","7,797",86,-624,77.22,0.93,0.04
2330 台積電,1/9/2015,117.56,117.99,115.81,116.69,"61,920","-32,026","-1,495",-13,77.1,0.93,0.04
2330 台積電,1/12/2015,115.38,116.25,114.94,114.94,"30,402","-10,360","-2,747",298,77.06,0.92,0.04
2330 台積電,1/13/2015,114.07,115.81,113.64,115.38,"38,093","-8,079",-583,559,77.03,0.92,0.04
2330 台積電,1/14/2015,115.38,115.81,113.2,113.2,"49,447","-24,794",-413,-350,76.93,0.91,0.04
2330 台積電,1/15/2015,114.51,115.81,114.51,114.51,"40,996",77,-495,622,76.94,0.91,0.04
2330 台積電,1/16/2015,121.91,121.91,118.43,119.3,"129,035","12,799","4,403",844,76.99,0.93,0.04
2330 台積電,1/19/2015,120.6,121.47,119.73,121.04,"50,175","29,095",109,"-3,354",77.1,0.93,0.03
2330 台積電,1/20/2015,121.04,121.04,119.73,120.17,"33,795","10,083",432,261,77.11,0.93,0.03
2330 台積電,1/21/2015,121.47,122.78,121.47,122.78,"77,292","53,878",-141,"-1,456",77.32,0.93,0.03
2330 台積電,1/22/2015,123.22,123.65,121.47,121.91,"45,654","17,467",-99,-55,77.38,0.93,0.03
2330 台積電,1/23/2015,124.09,126.26,124.09,126.26,"82,359","53,385",674,-412,77.59,0.93,0.02
2330 台積電,1/26/2015,126.7,126.7,124.96,126.26,"46,941","22,724",213,-257,77.69,0.93,0.02
2330 台積電,1/27/2015,126.7,128.01,125.83,128.01,"53,362","32,778",-128,-310,77.78,0.93,0.02
2330 台積電,1/28/2015,127.57,128.01,126.7,127.57,"48,373","19,307",38,-3,77.86,0.93,0.02
2330 台積電,1/29/2015,125.39,126.26,124.52,124.96,"36,887","-1,513",-745,95,77.85,0.93,0.02
2330 台積電,1/30/2015,126.26,126.7,122.78,122.78,"44,413","-10,170",-413,"1,356",77.81,0.93,0.03
2330 台積電,2/2/2015,122.35,124.52,122.35,124.09,"30,382","4,954",-286,350,77.84,0.93,0.03
2330 台積電,2/3/2015,124.52,125.83,123.65,125.83,"27,234","5,476",175,235,77.87,0.93,0.03
2330 台積電,2/4/2015,125.83,127.57,125.39,127.13,"43,152","7,472",-62,594,77.9,0.93,0.03
2330 台積電,2/5/2015,126.7,127.13,124.96,126.7,"25,327","-5,590",-43,305,77.88,0.93,0.03
2330 台積電,2/6/2015,126.7,126.7,124.52,124.52,"28,668","-1,277",-4,426,77.87,0.93,0.03
2330 台積電,2/9/2015,124.52,124.96,123.22,123.65,"26,650","-2,807",-123,299,77.86,0.93,0.04
2330 台積電,2/10/2015,123.65,124.52,123.22,124.09,"33,452","1,716",-464,315,77.87,0.93,0.04
2330 台積電,2/11/2015,127.13,129.75,127.13,128.88,"71,429","25,967",142,-921,77.97,0.93,0.03
2330 台積電,2/12/2015,130.18,130.18,128.44,129.31,"35,027","11,144",-702,-919,78.01,0.92,0.03
2330 台積電,2/13/2015,129.31,130.62,128.88,129.31,"38,571","10,709",210,-257,78.05,0.92,0.03
2330 台積電,2/24/2015,129.75,132.36,129.31,131.49,"74,443","11,348",852,-540,78.09,0.93,0.03
2330 台積電,2/25/2015,132.79,134.54,132.79,134.54,"48,326","22,167","1,115","-1,076",78.19,0.93,0.02
2330 台積電,2/26/2015,133.67,134.1,131.05,131.05,"58,406","8,412",-763,512,78.22,0.93,0.02
2330 台積電,3/2/2015,131.92,133.23,129.31,129.75,"41,706","-7,614",733,"1,275",78.19,0.93,0.03
